,code,name,c_name
1672,900915,中路Ｂ股,其它行业
1673,900916,凤凰B股,其它行业
1674,900917,海欣Ｂ股,其它行业
1675,900918,耀皮Ｂ股,其它行业
1676,900919,绿庭B股,其它行业
1677,900920,上柴Ｂ股,其它行业
1678,900921,丹科B股,其它行业
1679,900922,三毛B股,其它行业
1680,900923,百联Ｂ股,其它行业
1681,900924,上工Ｂ股,其它行业
1682,900925,机电Ｂ股,其它行业
1683,900926,宝信Ｂ,其它行业
1684,900927,物贸Ｂ股,其它行业
1685,900928,临港B股,其它行业
1686,900929,锦旅Ｂ股,其它行业
1687,900930,*ST沪普B,其它行业
1688,900932,陆家Ｂ股,其它行业
1689,900933,华新Ｂ股,其它行业
1690,900934,锦江Ｂ股,其它行业
1691,900935,阳晨Ｂ股,其它行业
1692,900936,鄂资Ｂ股,其它行业
1693,900937,华电Ｂ股,其它行业
1694,900938,天海B,其它行业
1695,900939,汇丽B,其它行业
1696,900940,大名城B,其它行业
1697,900941,东信Ｂ股,其它行业
1698,900942,黄山Ｂ股,其它行业
1699,900943,开开Ｂ股,其它行业
1700,900945,海控Ｂ股,其它行业
1701,900946,天雁B股,其它行业
1702,900947,振华Ｂ股,其它行业
1703,900948,伊泰Ｂ股,其它行业
1704,900951,*ST大化B,其它行业
1705,900952,锦港Ｂ股,其它行业
1706,900953,凯马Ｂ,其它行业
1707,900955,海创B股,其它行业
1708,900956,东贝Ｂ股,其它行业
1709,900957,凌云Ｂ股,其它行业
1710,3,PT金田A,其它行业
1711,13,*ST石化A,其它行业
1712,15,PT中浩A,其它行业
1713,47,ST中侨,其它行业
1714,405,ST鑫光,其它行业
1715,511,*ST烯碳,其它行业
1716,556,PT南洋,其它行业
1717,583,S*ST托普,其它行业
1718,658,ST海洋,其它行业
1719,660,*ST南华,其它行业
1720,675,ST银山,其它行业
1721,689,ST宏业,其它行业
1722,600007,中国国贸,开发区
1723,600064,南京高科,开发区
1724,600215,长春经开,开发区
1725,600604,市北高新,开发区
1726,600639,浦东金桥,开发区
1727,600648,外高桥,开发区
1728,600658,电子城,开发区
1729,600736,苏州高新,开发区
1730,600895,张江高科,开发区
1731,628,高新发展,开发区
1732,600050,中国联通,电子信息
1733,600074,ST保千里,电子信息
1734,600076,康欣新材,电子信息
1735,600100,同方股份,电子信息
1736,600105,永鼎股份,电子信息
1737,600130,波导股份,电子信息
1738,600198,大唐电信,电子信息
1739,600271,航天信息,电子信息
1740,600288,大恒科技,电子信息
1741,600289,ST信通,电子信息
1742,600330,天通股份,电子信息
1743,600345,长江通信,电子信息
1744,600406,国电南瑞,电子信息
1745,600410,华胜天成,电子信息
1746,600446,金证股份,电子信息
1747,600455,博通股份,电子信息
1748,600476,湘邮科技,电子信息
1749,600485,信威集团,电子信息
1750,600487,亨通光电,电子信息
1751,600498,烽火通信,电子信息
1752,600522,中天科技,电子信息
1753,600536,中国软件,电子信息
1754,600556,ST慧球,电子信息
1755,600562,国睿科技,电子信息
1756,600570,恒生电子,电子信息
1757,600571,信雅达,电子信息
1758,600588,用友网络,电子信息
1759,600601,方正科技,电子信息
1760,600608,ST沪科,电子信息
1761,600654,*ST中安,电子信息
1762,600677,航天通信,电子信息
1763,600680,*ST上普,电子信息
1764,600718,东软集团,电子信息
1765,600728,XD佳都科,电子信息
1766,600734,实达集团,电子信息
1767,600756,浪潮软件,电子信息
1768,600764,中国海防,电子信息
1769,600775,南京熊猫,电子信息
1770,600776,东方通信,电子信息
1771,600797,浙大网新,电子信息
1772,600804,鹏博士,电子信息
1773,600845,宝信软件,电子信息
1774,600850,华东电脑,电子信息
1775,600990,四创电子,电子信息
1776,601519,*ST智慧,电子信息
1777,603000,人民网,电子信息
1778,603019,中科曙光,电子信息
1779,603025,大豪科技,电子信息
1780,603636,南威软件,电子信息
1781,21,深科技,电子信息
1782,32,深桑达Ａ,电子信息
1783,35,中国天楹,电子信息
1784,63,中兴通讯,电子信息
1785,66,中国长城,电子信息
1786,70,特发信息,电子信息
1787,503,海虹控股,电子信息
1788,532,华金资本,电子信息
1789,547,航天发展,电子信息
1790,555,神州信息,电子信息
1791,561,烽火电子,电子信息
1792,586,汇源通信,电子信息
1793,681,视觉中国,电子信息
1794,711,京蓝科技,电子信息
1795,748,长城信息,电子信息
1796,787,*ST创智,电子信息
1797,801,四川九洲,电子信息
1798,805,*ST炎黄,电子信息
1799,836,鑫茂科技,电子信息
1800,851,高鸿股份,电子信息
1801,892,欢瑞世纪,电子信息
1802,938,紫光股份,电子信息
1803,948,南天信息,电子信息
1804,970,中科三环,电子信息
1805,977,浪潮信息,电子信息
1806,997,新 大 陆,电子信息
1807,2017,东信和平,电子信息
1808,2027,分众传媒,电子信息
1809,2052,同洲电子,电子信息
1810,2063,远光软件,电子信息
1811,2065,东华软件,电子信息
1812,2073,软控股份,电子信息
1813,2089,新 海 宜,电子信息
1814,2090,金智科技,电子信息
1815,2093,国脉科技,电子信息
1816,2095,生 意 宝,电子信息
1817,2115,三维通信,电子信息
1818,2148,北纬科技,电子信息
1819,2151,北斗星通,电子信息
1820,2152,广电运通,电子信息
1821,2153,石基信息,电子信息
1822,2161,远 望 谷,电子信息
1823,2174,游族网络,电子信息
1824,2177,御银股份,电子信息
1825,2180,纳思达,电子信息
1826,2184,海得控制,电子信息
1827,2194,武汉凡谷,电子信息
1828,2195,二三四五,电子信息
1829,2230,科大讯飞,电子信息
1830,2231,奥维通信,电子信息
1831,2232,启明信息,电子信息
1832,600086,东方金钰,服装鞋类
1833,600107,美尔雅,服装鞋类
1834,600137,浪莎股份,服装鞋类
1835,600177,雅戈尔,服装鞋类
1836,600233,圆通速递,服装鞋类
1837,600272,开开实业,服装鞋类
1838,600295,鄂尔多斯,服装鞋类
1839,600398,海澜之家,服装鞋类
1840,600400,红豆股份,服装鞋类
1841,600439,瑞贝卡,服装鞋类
1842,600612,老凤祥,服装鞋类
1843,600884,杉杉股份,服装鞋类
1844,601566,九牧王,服装鞋类
1845,601718,际华集团,服装鞋类
1846,603001,奥康国际,服装鞋类
1847,603518,维格娜丝,服装鞋类
1848,603555,贵人鸟,服装鞋类
1849,603808,歌力思,服装鞋类
1850,2003,伟星股份,服装鞋类
1851,2029,七 匹 狼,服装鞋类
1852,2036,联创电子,服装鞋类
1853,2044,美年健康,服装鞋类
1854,2098,浔兴股份,服装鞋类
1855,2154,报 喜 鸟,服装鞋类
1856,2239,奥特佳,服装鞋类
1857,2269,美邦服饰,服装鞋类
1858,2291,星期六,服装鞋类
1859,2293,罗莱生活,服装鞋类
1860,2327,富安娜,服装鞋类
1861,2345,潮宏基,服装鞋类
1862,2397,梦洁股份,服装鞋类
1863,2425,凯撒文化,服装鞋类
1864,2485,希努尔,服装鞋类
1865,2486,嘉麟杰,服装鞋类
1866,2494,华斯股份,服装鞋类
1867,2503,搜于特,服装鞋类
1868,2517,恺英网络,服装鞋类
1869,2563,森马服饰,服装鞋类
1870,2569,步森股份,服装鞋类
1871,2574,明牌珠宝,服装鞋类
1872,2612,朗姿股份,服装鞋类
1873,2634,棒杰股份,服装鞋类
1874,2640,跨境通,服装鞋类
1875,2656,摩登大道,服装鞋类
1876,2674,兴业科技,服装鞋类
1877,2687,乔治白,服装鞋类
1878,2731,萃华珠宝,服装鞋类
1879,2740,爱迪尔,服装鞋类
1880,300005,探路者,服装鞋类
1881,600083,博信股份,电子器件
1882,600151,航天机电,电子器件
1883,600171,上海贝岭,电子器件
1884,600183,生益科技,电子器件
1885,600203,福日电子,电子器件
1886,600206,有研新材,电子器件
1887,600207,安彩高科,电子器件
1888,600237,铜峰电子,电子器件
1889,600353,旭光股份,电子器件
1890,600355,精伦电子,电子器件
1891,600360,华微电子,电子器件
1892,600363,联创光电,电子器件
1893,600401,*ST海润,电子器件
1894,600460,士兰微,电子器件
1895,600478,科力远,电子器件
1896,600537,亿晶光电,电子器件
1897,600563,法拉电子,电子器件
1898,600584,长电科技,电子器件
1899,600602,云赛智联,电子器件
1900,600667,太极实业,电子器件
1901,600703,三安光电,电子器件
1902,600707,彩虹股份,电子器件
1903,600747,*ST大控,电子器件
1904,600817,*ST宏盛,电子器件
1905,600980,北矿科技,电子器件
1906,601012,隆基股份,电子器件
1907,601231,环旭电子,电子器件
1908,601908,京运通,电子器件
1909,603005,晶方科技,电子器件
1910,603118,共进股份,电子器件
1911,603328,依顿电子,电子器件
1912,603678,火炬电子,电子器件
1913,20,深华发Ａ,电子器件
1914,50,深天马Ａ,电子器件
1915,58,深 赛 格,电子器件
1916,68,华控赛格,电子器件
1917,413,东旭光电,电子器件
1918,536,华映科技,电子器件
1919,636,风华高科,电子器件
1920,670,盈方微,电子器件
1921,725,京东方Ａ,电子器件
1922,727,华东科技,电子器件
1923,733,振华科技,电子器件
1924,810,创维数字,电子器件
1925,823,超声电子,电子器件
1926,2025,航天电器,电子器件
1927,2045,国光电器,电子器件
1928,2049,紫光国芯,电子器件
1929,2055,得润电子,电子器件
1930,2056,横店东磁,电子器件
1931,2057,中钢天源,电子器件
1932,2079,苏州固锝,电子器件
1933,2104,恒宝股份,电子器件
1934,2106,莱宝高科,电子器件
1935,2119,康强电子,电子器件
1936,2129,中环股份,电子器件
1937,2134,天津普林,电子器件
1938,2137,麦达数字,电子器件
1939,2138,顺络电子,电子器件
1940,2139,拓邦股份,电子器件
1941,2141,贤丰控股,电子器件
1942,2156,通富微电,电子器件
1943,2179,中航光电,电子器件
1944,2185,华天科技,电子器件
1945,2188,ST巴士,电子器件
1946,2189,利达光电,电子器件
1947,2199,东晶电子,电子器件
1948,2217,合力泰,电子器件
1949,2218,拓日新能,电子器件
1950,2222,福晶科技,电子器件
1951,2241,歌尔股份,电子器件
1952,2273,水晶光电,电子器件
1953,2288,超华科技,电子器件
1954,2289,宇顺电子,电子器件
1955,2371,北方华创,电子器件
1956,2388,新亚制程,电子器件
1957,2389,南洋科技,电子器件
1958,2402,和而泰,电子器件
1959,2426,胜利精密,电子器件
1960,2436,兴森科技,电子器件
1961,2449,国星光电,电子器件
1962,2456,欧菲科技,电子器件
1963,2463,沪电股份,电子器件
1964,2475,立讯精密,电子器件
1965,2484,江海股份,电子器件
1966,2504,*ST弘高,电子器件
1967,2506,协鑫集成,电子器件
1968,2512,达华智能,电子器件
1969,2579,中京电子,电子器件
1970,2587,奥拓电子,电子器件
1971,2600,领益智造,电子器件
1972,2618,丹邦科技,电子器件
1973,2636,金安国纪,电子器件
1974,2638,勤上股份,电子器件
1975,2654,万润科技,电子器件
1976,2655,共达电声,电子器件
1977,2724,海洋王,电子器件
1978,2729,好利来,电子器件
1979,2745,木林森,电子器件
1980,300014,亿纬锂能,电子器件
1981,600011,华能国际,电力行业
1982,600021,上海电力,电力行业
1983,600023,浙能电力,电力行业
1984,600027,华电国际,电力行业
1985,600098,广州发展,电力行业
1986,600101,明星电力,电力行业
1987,600110,诺德股份,电力行业
1988,600116,三峡水利,电力行业
1989,600131,岷江水电,电力行业
1990,600236,桂冠电力,电力行业
1991,600310,桂东电力,电力行业
1992,600396,金山股份,电力行业
1993,600452,涪陵电力,电力行业
1994,600483,福能股份,电力行业
1995,600505,西昌电力,电力行业
1996,600509,天富能源,电力行业
1997,600578,京能电力,电力行业
1998,600642,申能股份,电力行业
1999,600644,乐山电力,电力行业
2000,600674,川投能源,电力行业
2001,600726,华电能源,电力行业
2002,600744,华银电力,电力行业
2003,600769,祥龙电业,电力行业
2004,600780,通宝能源,电力行业
2005,600795,国电电力,电力行业
2006,600863,内蒙华电,电力行业
2007,600864,哈投股份,电力行业
2008,600868,梅雁吉祥,电力行业
2009,600869,智慧能源,电力行业
2010,600886,国投电力,电力行业
2011,600900,长江电力,电力行业
2012,600969,郴电国际,电力行业
2013,600979,广安爱众,电力行业
2014,600995,文山电力,电力行业
2015,601016,节能风电,电力行业
2016,601991,大唐发电,电力行业
2017,27,深圳能源,电力行业
2018,37,深南电A,电力行业
2019,531,穗恒运Ａ,电力行业
2020,539,粤电力Ａ,电力行业
2021,543,皖能电力,电力行业
2022,600,建投能源,电力行业
2023,601,韶能股份,电力行业
2024,602,金马集团,电力行业
2025,690,宝新能源,电力行业
2026,720,新能泰山,电力行业
2027,722,湖南发展,电力行业
2028,767,漳泽电力,电力行业
2029,791,甘肃电投,电力行业
2030,862,银星能源,电力行业
2031,875,吉电股份,电力行业
2032,883,湖北能源,电力行业
2033,899,赣能股份,电力行业
2034,939,凯迪生态,电力行业
2035,958,东方能源,电力行业
2036,966,长源电力,电力行业
2037,993,闽东电力,电力行业
2038,1896,豫能控股,电力行业
2039,2039,黔源电力,电力行业
2040,2479,富春环保,电力行业
2041,2692,睿康股份,电力行业
2042,300423,鲁亿通,电力行业
2043,600006,东风汽车,汽车制造
2044,600066,宇通客车,汽车制造
2045,600081,东风科技,汽车制造
2046,600093,易见股份,汽车制造
2047,600104,上汽集团,汽车制造
2048,600148,长春一东,汽车制造
2049,600166,福田汽车,汽车制造
2050,600178,东安动力,汽车制造
2051,600182,S佳通,汽车制造
2052,600213,亚星客车,汽车制造
2053,600303,曙光股份,汽车制造
2054,600335,国机汽车,汽车制造
2055,600375,华菱星马,汽车制造
2056,600418,江淮汽车,汽车制造
2057,600469,风神股份,汽车制造
2058,600480,凌云股份,汽车制造
2059,600501,航天晨光,汽车制造
2060,600523,贵航股份,汽车制造
2061,600609,金杯汽车,汽车制造
2062,600623,华谊集团,汽车制造
2063,600653,申华控股,汽车制造
2064,600660,福耀玻璃,汽车制造
2065,600676,交运股份,汽车制造
2066,600686,金龙汽车,汽车制造
2067,600698,湖南天雁,汽车制造
2068,600699,均胜电子,汽车制造
2069,600715,文投控股,汽车制造
2070,600741,华域汽车,汽车制造
2071,600742,一汽富维,汽车制造
2072,600760,中航沈飞,汽车制造
2073,600960,渤海活塞,汽车制造
2074,600991,广汽长丰,汽车制造
2075,601058,赛轮金宇,汽车制造
2076,601238,广汽集团,汽车制造
2077,601258,庞大集团,汽车制造
2078,601633,长城汽车,汽车制造
2079,601689,拓普集团,汽车制造
2080,601799,星宇股份,汽车制造
2081,601965,中国汽研,汽车制造
2082,603006,联明股份,汽车制造
2083,603009,北特科技,汽车制造
2084,603158,腾龙股份,汽车制造
2085,603166,福达股份,汽车制造
2086,603306,华懋科技,汽车制造
2087,603788,宁波高发,汽车制造
2088,603997,继峰股份,汽车制造
2089,25,特 力Ａ,汽车制造
2090,30,富奥股份,汽车制造
2091,338,潍柴动力,汽车制造
2092,550,江铃汽车,汽车制造
2093,559,万向钱潮,汽车制造
2094,572,海马汽车,汽车制造
2095,581,威孚高科,汽车制造
2096,589,黔轮胎Ａ,汽车制造
2097,599,青岛双星,汽车制造
2098,622,恒立实业,汽车制造
2099,625,长安汽车,汽车制造
2100,700,模塑科技,汽车制造
2101,710,贝瑞基因,汽车制造
2102,753,漳州发展,汽车制造
2103,757,浩物股份,汽车制造
2104,760,斯太尔,汽车制造
2105,800,一汽轿车,汽车制造
2106,868,安凯客车,汽车制造
2107,927,一汽夏利,汽车制造
2108,951,中国重汽,汽车制造
2109,957,中通客车,汽车制造
2110,2013,中航机电,汽车制造
2111,2031,巨轮智能,汽车制造
2112,2048,宁波华翔,汽车制造
2113,2085,万丰奥威,汽车制造
2114,2126,银轮股份,汽车制造
2115,2190,成飞集成,汽车制造
2116,2213,特 尔 佳,汽车制造
2117,2265,西仪股份,汽车制造
2118,2283,天润曲轴,汽车制造
2119,2284,亚太股份,汽车制造
2120,2355,兴民智通,汽车制造
2121,2363,隆基机械,汽车制造
2122,2406,远东传动,汽车制造
2123,2434,万里扬,汽车制造
2124,2454,松芝股份,汽车制造
2125,2488,金固股份,汽车制造
2126,2510,天汽模,汽车制造
2127,2536,西泵股份,汽车制造
2128,2555,三七互娱,汽车制造
2129,2590,万安科技,汽车制造
2130,2593,日上集团,汽车制造
2131,2594,比亚迪,汽车制造
2132,2602,世纪华通,汽车制造
2133,2607,亚夏汽车,汽车制造
2134,2625,光启技术,汽车制造
2135,2662,京威股份,汽车制造
2136,2703,浙江世宝,汽车制造
2137,2708,光洋股份,汽车制造
2138,2715,登云股份,汽车制造
2139,2725,跃岭股份,汽车制造
2140,300100,双林股份,汽车制造
2141,300176,鸿特精密,汽车制造
2142,300258,精锻科技,汽车制造
2143,600337,美克家居,家具行业
2144,600978,宜华生活,家具行业
2145,603008,喜临门,家具行业
2146,603600,永艺股份,家具行业
2147,603818,曲美家居,家具行业
2148,603898,好莱客,家具行业
2149,910,大亚圣象,家具行业
2150,2084,海鸥住工,家具行业
2151,2120,韵达股份,家具行业
2152,2240,威华股份,家具行业
2153,2259,升达林业,家具行业
2154,2489,浙江永强,家具行业
2155,2572,索菲亚,家具行业
2156,2631,德尔未来,家具行业
2157,2718,友邦吊顶,家具行业
2158,2751,易尚展示,家具行业
2159,600096,云天化,农药化肥
2160,600226,瀚叶股份,农药化肥
2161,600227,赤天化,农药化肥
2162,600230,沧州大化,农药化肥
2163,600389,江山股份,农药化肥
2164,600423,*ST柳化,农药化肥
2165,600426,华鲁恒升,农药化肥
2166,600470,六国化工,农药化肥
2167,600486,扬农化工,农药化肥
2168,600538,国发股份,农药化肥
2169,600596,新安股份,农药化肥
2170,600691,阳煤化工,农药化肥
2171,600727,鲁北化工,农药化肥
2172,600731,湖南海利,农药化肥
2173,600796,钱江生化,农药化肥
2174,600803,新奥股份,农药化肥
2175,603599,广信股份,农药化肥
2176,155,川化股份,农药化肥
2177,422,湖北宜化,农药化肥
2178,525,红 太 阳,农药化肥
2179,553,沙隆达Ａ,农药化肥
2180,578,盐湖集团,农药化肥
2181,731,四川美丰,农药化肥
2182,792,盐湖股份,农药化肥
2183,830,鲁西化工,农药化肥
2184,902,新洋丰,农药化肥
2185,912,*ST天化,农药化肥
2186,950,*ST建峰,农药化肥
2187,953,*ST河化,农药化肥
2188,2004,华邦健康,农药化肥
2189,2018,华信国际,农药化肥
2190,2113,天润数娱,农药化肥
2191,2170,芭田股份,农药化肥
2192,2215,诺 普 信,农药化肥
2193,2258,利尔化学,农药化肥
2194,2274,华昌化工,农药化肥
2195,2391,长青股份,农药化肥
2196,2470,金正大,农药化肥
2197,2496,辉丰股份,农药化肥
2198,2513,蓝丰生化,农药化肥
2199,2538,司尔特,农药化肥
2200,2539,云图控股,农药化肥
2201,2588,史丹利,农药化肥
2202,2734,利民股份,农药化肥
2203,2749,国光股份,农药化肥
2204,300261,雅本化学,农药化肥
2205,600054,黄山旅游,酒店旅游
2206,600138,中青旅,酒店旅游
2207,600258,首旅酒店,酒店旅游
2208,600358,国旅联合,酒店旅游
2209,600555,海航创新,酒店旅游
2210,600593,大连圣亚,酒店旅游
2211,600640,号百控股,酒店旅游
2212,600706,曲江文旅,酒店旅游
2213,600749,西藏旅游,酒店旅游
2214,600754,锦江股份,酒店旅游
2215,601007,金陵饭店,酒店旅游
2216,601888,中国国旅,酒店旅游
2217,603099,长白山,酒店旅游
2218,603199,九华旅游,酒店旅游
2219,603869,北部湾旅,酒店旅游
2220,7,全新好,酒店旅游
2221,69,华侨城Ａ,酒店旅游
2222,428,华天酒店,酒店旅游
2223,430,张家界,酒店旅游
2224,524,岭南控股,酒店旅游
2225,610,西安旅游,酒店旅游
2226,613,大东海A,酒店旅游
2227,721,西安饮食,酒店旅游
2228,802,北京文化,酒店旅游
2229,888,峨眉山Ａ,酒店旅游
2230,978,桂林旅游,酒店旅游
2231,2033,丽江旅游,酒店旅游
2232,2059,云南旅游,酒店旅游
2233,2159,三特索道,酒店旅游
2234,2186,全 聚 德,酒店旅游
2235,2306,*ST云网,酒店旅游
2236,2558,巨人网络,酒店旅游
2237,2707,众信旅游,酒店旅游
2238,300144,宋城演艺,酒店旅游
2239,300178,腾邦国际,酒店旅游
2240,600217,中再资环,水泥行业
2241,600318,新力金融,水泥行业
2242,600425,*ST青松,水泥行业
2243,600449,宁夏建材,水泥行业
2244,600539,狮头股份,水泥行业
2245,600553,太行水泥,水泥行业
2246,600585,海螺水泥,水泥行业
2247,600668,尖峰集团,水泥行业
2248,600678,四川金顶,水泥行业
2249,600720,祁连山,水泥行业
2250,600801,华新水泥,水泥行业
2251,600802,福建水泥,水泥行业
2252,600881,亚泰集团,水泥行业
2253,600883,博闻科技,水泥行业
2254,601992,金隅集团,水泥行业
2255,401,冀东水泥,水泥行业
2256,546,金圆股份,水泥行业
2257,672,上峰水泥,水泥行业
2258,789,万年青,水泥行业
2259,877,天山股份,水泥行业
2260,885,同力水泥,水泥行业
2261,935,四川双马,水泥行业
2262,2233,塔牌集团,水泥行业
2263,2302,西部建设,水泥行业
2264,2346,柘中股份,水泥行业
2265,2619,艾格拉斯,水泥行业
2266,600058,五矿发展,物资外贸
2267,600120,浙江东方,物资外贸
2268,600128,弘业股份,物资外贸
2269,600153,建发股份,物资外贸
2270,600241,时代万恒,物资外贸
2271,600247,ST成城,物资外贸
2272,600250,南纺股份,物资外贸
2273,600278,东方创业,物资外贸
2274,600287,江苏舜天,物资外贸
2275,600382,广东明珠,物资外贸
2276,600500,中化国际,物资外贸
2277,600605,汇通能源,物资外贸
2278,600704,物产中大,物资外贸
2279,600739,辽宁成大,物资外贸
2280,600755,厦门国贸,物资外贸
2281,600822,上海物贸,物资外贸
2282,600826,兰生股份,物资外贸
2283,600981,汇鸿集团,物资外贸
2284,151,中成股份,物资外贸
2285,626,远大控股,物资外贸
2286,2091,江苏国泰,物资外贸
2287,600099,林海股份,摩托车
2288,600877,ST嘉陵,摩托车
2289,601777,力帆股份,摩托车
2290,603766,隆鑫通用,摩托车
2291,913,钱江摩托,摩托车
2292,1696,宗申动力,摩托车
2293,600210,紫江企业,印刷包装
2294,600836,界龙实业,印刷包装
2295,600880,博瑞传播,印刷包装
2296,601515,东风股份,印刷包装
2297,603729,龙韵股份,印刷包装
2298,659,*ST中富,印刷包装
2299,673,当代东方,印刷包装
2300,812,陕西金叶,印刷包装
2301,2117,东港股份,印刷包装
2302,2191,劲嘉股份,印刷包装
2303,2228,合兴包装,印刷包装
2304,2229,鸿博股份,印刷包装
2305,2374,丽鹏股份,印刷包装
2306,2400,省广集团,印刷包装
2307,2599,盛通股份,印刷包装
2308,2701,奥瑞金,印刷包装
2309,2752,昇兴股份,印刷包装
2310,300057,万顺股份,印刷包装
2311,300058,蓝色光标,印刷包装
2312,300071,华谊嘉信,印刷包装
2313,600060,海信电器,家电行业
2314,600261,阳光照明,家电行业
2315,600336,澳柯玛,家电行业
2316,600690,青岛海尔,家电行业
2317,600839,四川长虹,家电行业
2318,600854,春兰股份,家电行业
2319,600870,厦华电子,家电行业
2320,600983,惠而浦,家电行业
2321,603366,日出东方,家电行业
2322,603519,立霸股份,家电行业
2323,16,深康佳Ａ,家电行业
2324,100,TCL 集团,家电行业
2325,333,美的集团,家电行业
2326,418,小天鹅Ａ,家电行业
2327,521,美菱电器,家电行业
2328,527,美的电器,家电行业
2329,533,万 家 乐,家电行业
2330,541,佛山照明,家电行业
2331,651,格力电器,家电行业
2332,921,海信科龙,家电行业
2333,2005,德豪润达,家电行业
2334,2032,苏 泊 尔,家电行业
2335,2035,华帝股份,家电行业
2336,2076,雪 莱 特,家电行业
2337,2242,九阳股份,家电行业
2338,2260,德奥通航,家电行业
2339,2290,中科新材,家电行业
2340,2403,爱仕达,家电行业
2341,2429,兆驰股份,家电行业
2342,2473,*ST圣莱,家电行业
2343,2508,老板电器,家电行业
2344,2543,万和电气,家电行业
2345,2668,奥马电器,家电行业
2346,2677,浙江美大,家电行业
2347,2681,奋达科技,家电行业
2348,2705,新宝股份,家电行业
2349,2723,金莱特,家电行业
