,code,name,date,nums,nlast,count,clast,amount,ratio
1357,002226,江南化工,2017-09-30,2,-22,577.74,-972.62,3949.25,0.63
1358,002223,鱼跃医疗,2017-09-30,16,-234,1188.56,-8178.48,24021.15,1.20
1359,002223,中邮尊享一年定开混合发起式,2017-09-30,16,-234,1188.56,-8178.48,24021.15,289.89
1360,002221,东华能源,2017-09-30,8,-144,825.77,-3147.98,9215.60,0.51
1361,002219,恒康医疗,2017-09-30,6,-19,481.50,-722.31,5623.89,0.32
1362,002217,合力泰,2017-09-30,61,-220,22700.98,-8270.03,255386.05,9.78
1363,002215,诺普信,2017-09-30,1,-58,7.12,-3351.89,58.95,0.01
1364,002214,大立科技,2017-09-30,2,-35,50.18,-3684.61,435.10,0.11
1365,002206,海利得,2017-09-30,12,-103,3166.29,-10838.11,21594.07,2.61
1366,002203,海亮股份,2017-09-30,3,-51,16.80,-1130.04,145.82,0.01
1367,002202,金风科技,2017-09-30,69,-391,12829.11,-7984.23,167548.18,4.50
1368,002200,云投生态,2017-09-30,3,-53,48.07,-1616.77,874.94,0.45
1369,002197,证通电子,2017-09-30,1,-34,199.99,-219.23,2637.88,0.39
1370,002195,二三四五,2017-09-30,4,-237,154.92,-15501.71,1104.58,0.05
1371,002192,融捷股份,2017-09-30,9,-17,1445.27,-579.79,62768.05,7.59
1372,002191,劲嘉股份,2017-09-30,1,-131,251.27,-3894.91,2605.71,0.19
1373,002188,巴士在线,2017-09-30,3,-28,960.46,-925.51,22686.02,5.56
1374,002185,华天科技,2017-09-30,70,-186,16337.43,-28342.27,137071.00,7.67
1375,002183,怡亚通,2017-09-30,2,-202,0.95,-4189.77,7.99,0.00
1376,002182,东兴蓝海财富混合,2017-09-30,1,-50,5.90,-3150.91,64.78,0.00
1377,002182,云海金属,2017-09-30,1,-50,5.90,-3150.91,64.78,0.01
1378,002180,纳思达,2017-09-30,8,-66,3663.20,-1398.12,103961.50,4.95
1379,002179,中航光电,2017-09-30,79,-208,13096.10,-3085.14,487174.97,16.72
1380,002176,江特电机,2017-09-30,10,-100,3365.36,-481.46,48898.64,2.44
1381,002175,东方网络,2017-09-30,1,-42,2199.40,-7953.97,23511.61,3.84
1382,002174,游族网络,2017-09-30,4,-364,1401.12,-9694.45,33879.11,1.64
1383,002173,创新医疗,2017-09-30,1,-5,861.41,-176.99,12912.55,3.84
1384,002171,楚江新材,2017-09-30,5,-38,2736.78,-889.05,23269.36,3.29
1385,002168,深圳惠程,2017-09-30,32,-43,1304.23,-547.00,24880.12,1.70
1386,002159,三特索道,2017-09-30,1,-28,95.45,-1201.28,2425.46,0.70
1387,002157,正邦科技,2017-09-30,13,-45,4364.91,-2684.22,22534.09,2.18
1388,002156,通富微电,2017-09-30,8,-52,707.98,-606.83,8920.50,0.73
1389,002155,湖南黄金,2017-09-30,9,-125,2351.85,-4063.46,23871.26,2.21
1390,002153,石基信息,2017-09-30,5,-167,5075.39,-1180.49,119373.06,5.47
1391,002152,广电运通,2017-09-30,21,-261,7490.88,-8660.95,58653.57,3.71
1392,002150,通润装备,2017-09-30,2,-27,960.00,-661.50,10809.60,3.50
1393,002147,新光圆成,2017-09-30,1,-88,62.40,-571.53,814.26,0.11
1394,002146,荣盛发展,2017-09-30,40,-267,13591.26,-4480.54,129932.46,3.13
1395,002142,宁波银行,2017-09-30,153,-515,22362.81,-17006.91,352885.07,4.97
1396,002140,东华科技,2017-09-30,1,-7,25.67,-410.35,326.01,0.06
1397,002139,拓邦股份,2017-09-30,8,-88,1749.81,-6699.35,21592.61,2.66
1398,002138,顺络电子,2017-09-30,31,-138,4428.12,-6084.12,92282.09,5.98
1399,002131,利欧股份,2017-09-30,3,-193,2460.24,-35066.46,7454.54,0.56
1400,002129,中环股份,2017-09-30,67,-112,2061.23,-6496.39,21119.32,0.78
1401,002128,露天煤业,2017-09-30,29,-94,4151.67,-1435.21,54511.38,2.61
1402,002127,南极电商,2017-09-30,54,-79,24754.94,-5033.39,388900.17,25.57
1403,002126,银轮股份,2017-09-30,19,-66,5259.27,-4922.40,51552.83,8.03
1404,002124,天邦股份,2017-09-30,1,-23,35.79,-756.70,338.54,0.08
1405,002123,梦网集团,2017-09-30,7,-97,605.05,-2394.41,7653.92,0.90
1406,002122,天马股份,2017-09-30,12,-46,578.86,-469.66,6159.12,0.49
1407,002120,韵达股份,2017-09-30,20,-126,3671.96,-631.88,169203.86,20.36
1408,002117,东港股份,2017-09-30,4,-69,155.69,-6829.49,3364.48,0.43
1409,002116,中国海诚,2017-09-30,2,-15,1076.15,-480.45,13419.54,2.58
1410,002115,三维通信,2017-09-30,3,-18,21.02,-436.82,233.95,0.05
1411,002114,罗平锌电,2017-09-30,1,-16,20.00,-45.05,411.20,0.07
1412,002111,威海广泰,2017-09-30,1,-45,3.42,-4949.53,59.58,0.01
1413,002110,三钢闽光,2017-09-30,7,-37,422.28,-396.90,7402.32,0.43
1414,002108,沧州明珠,2017-09-30,9,-116,935.40,-4500.85,13769.10,0.90
1415,002104,恒宝股份,2017-09-30,7,-56,130.67,-709.45,1391.64,0.18
1416,002103,广博股份,2017-09-30,5,-32,5621.44,-2388.71,64365.45,13.84
1417,002102,冠福股份,2017-09-30,1,-21,198.00,-603.88,780.12,0.14
1418,002101,广东鸿图,2017-09-30,1,-71,19.99,-2091.73,470.61,0.08
1419,002099,海翔药业,2017-09-30,1,-60,870.62,-2884.96,5746.11,0.55
1420,002096,南岭民爆,2017-09-30,2,-11,141.48,-806.60,1380.84,0.38
1421,002095,生意宝,2017-09-30,1,-48,787.31,-284.27,32358.55,3.12
1422,002094,青岛金王,2017-09-30,8,-71,1430.83,-2769.01,30934.57,4.06
1423,002093,国脉科技,2017-09-30,6,-93,124.43,-1188.30,1394.88,0.14
1424,002092,中泰化学,2017-09-30,27,-176,1370.95,-4173.59,20705.60,0.67
1425,002090,金智科技,2017-09-30,3,-43,275.72,-949.46,7022.59,1.26
1426,002089,新海宜,2017-09-30,2,-45,42.38,-4019.04,316.15,0.03
1427,002088,鲁阳节能,2017-09-30,2,-23,1040.02,-669.17,13509.80,4.17
1428,002087,新野纺织,2017-09-30,14,-30,459.18,-3030.22,2759.68,0.56
1429,002086,东方海洋,2017-09-30,2,-6,28.06,21.52,301.36,0.06
1430,002085,万丰奥威,2017-09-30,6,-78,1709.30,-1752.84,33416.89,0.78
1431,002083,孚日股份,2017-09-30,7,-46,1174.30,-1059.35,8560.65,1.29
1432,002081,金螳螂,2017-09-30,20,-292,2610.38,-8994.01,28818.63,0.99
1433,002080,中材科技,2017-09-30,7,-104,551.88,-3282.87,13079.67,1.38
1434,002078,太阳纸业,2017-09-30,88,-231,20558.80,-7681.84,204000.52,8.11
1435,002077,大港股份,2017-09-30,4,-6,2123.05,73.04,25391.66,5.67
1436,002076,雪莱特,2017-09-30,5,-23,2932.16,-476.95,21040.49,4.92
1437,002075,沙钢股份,2017-09-30,11,-34,2029.76,-369.89,46795.29,0.92
1438,002074,国轩高科,2017-09-30,18,-279,1499.73,-7289.58,47541.32,3.03
1439,002073,软控股份,2017-09-30,5,-87,2219.57,-4482.44,20863.99,2.56
1440,002070,*ST众和,2017-09-30,17,-20,1094.24,-79.21,11128.45,1.72
1441,002068,黑猫股份,2017-09-30,8,-63,2247.00,-6324.75,29053.76,3.70
1442,002067,景兴纸业,2017-09-30,4,-28,32.85,-427.10,237.83,0.03
1443,002065,东华软件,2017-09-30,11,-254,1980.93,-4037.48,22265.67,0.64
1444,002064,华峰氨纶,2017-09-30,1,-99,50.00,-5797.49,267.50,0.03
1445,002063,远光软件,2017-09-30,2,-86,80.89,-1895.25,930.24,0.14
1446,002061,江山化工,2017-09-30,5,-20,517.65,-751.60,6242.91,1.14
1447,002059,云南旅游,2017-09-30,1,-10,930.00,-1138.34,9402.27,1.31
1448,002056,横店东磁,2017-09-30,22,-76,1086.08,-4679.66,11816.53,0.66
1449,002055,得润电子,2017-09-30,4,-62,199.48,-444.72,4925.20,0.48
1450,002053,云南能投,2017-09-30,11,-25,413.66,-1116.05,5918.61,1.11
1451,002051,中工国际,2017-09-30,34,-228,5422.23,-4956.29,108281.90,4.89
1452,002050,三花智控,2017-09-30,65,-279,14757.11,-19899.46,236694.75,9.27
1453,002049,紫光国芯,2017-09-30,28,-141,3720.14,-1786.44,138314.99,6.13
1454,002048,宁波华翔,2017-09-30,43,-210,5738.47,-2991.86,149946.10,10.83
1455,002047,宝鹰股份,2017-09-30,1,-53,251.31,-4209.92,2332.20,0.20
1456,002045,国光电器,2017-09-30,20,-49,6016.27,-5239.41,103720.52,14.43
1457,002044,美年健康,2017-09-30,28,-147,6823.72,-5250.90,116071.51,6.41
1458,002043,兔宝宝,2017-09-30,13,-143,11563.90,-15187.63,143276.77,15.92
1459,002042,华孚时尚,2017-09-30,4,-50,99.83,-637.95,1104.17,0.12
1460,002041,登海种业,2017-09-30,12,-101,4371.64,-3320.51,63388.72,4.97
1461,002040,南京港,2017-09-30,2,-5,904.31,-343.67,14496.13,3.68
1462,002039,黔源电力,2017-09-30,2,-20,221.80,-187.31,3477.78,0.73
1463,002038,双鹭药业,2017-09-30,11,-102,470.74,-1986.54,12785.37,0.69
1464,002036,联创电子,2017-09-30,25,-76,5571.57,-466.88,115554.32,14.10
1465,002035,华帝股份,2017-09-30,109,-123,19213.79,-6295.45,517811.78,33.30
1466,002032,苏泊尔,2017-09-30,17,-102,1493.88,-2265.14,56558.16,2.73
1467,002030,达安基因,2017-09-30,16,-110,1006.06,-1470.58,20181.52,1.39
1468,002029,七匹狼,2017-09-30,11,-71,469.34,-4671.22,4486.87,0.62
1469,002028,思源电气,2017-09-30,2,-43,74.96,-290.96,1266.82,0.10
1470,002027,分众传媒,2017-09-30,138,-445,77254.29,30313.44,761313.46,13.31
1471,002026,山东威达,2017-09-30,10,-30,3863.24,-1735.97,36662.12,10.54
1472,002025,航天电器,2017-09-30,3,-111,848.99,-8798.78,18270.36,1.98
1473,002024,苏宁云商,2017-09-30,90,-253,18055.11,-2785.70,236521.89,3.53
1474,002023,海特高新,2017-09-30,1,-69,149.38,-15488.15,1731.31,0.20
1475,002020,京新药业,2017-09-30,7,-70,1154.09,-3061.66,13260.46,1.94
1476,002020,国都创新驱动混合,2017-09-30,7,-70,1154.09,-3061.66,13260.46,0.26
1477,002019,亿帆医药,2017-09-30,16,-216,588.77,-11846.71,11987.41,0.53
1478,002016,世荣兆业,2017-09-30,1,-20,1151.96,-1528.99,9975.97,1.78
1479,002014,永新股份,2017-09-30,1,-29,10.03,-311.74,123.69,0.03
1480,002013,中航机电,2017-09-30,36,-176,16048.32,-17640.55,190654.05,7.66
1481,002012,凯恩股份,2017-09-30,2,-5,1.00,-801.24,11.77,0.00
1482,002010,传化智联,2017-09-30,2,-62,1798.88,-1622.63,26101.82,3.69
1483,002009,天奇股份,2017-09-30,10,-14,2037.75,857.01,32298.40,6.28
1484,002008,大族激光,2017-09-30,219,-349,14248.29,-9778.08,621225.54,13.35
1485,002007,华兰生物,2017-09-30,17,-345,2606.31,-7077.52,70917.75,2.80
1486,002006,精功科技,2017-09-30,4,-35,49.18,-844.68,389.01,0.11
1487,002004,华邦健康,2017-09-30,7,-116,349.50,-3638.88,2684.16,0.19
1488,002003,伟星股份,2017-09-30,4,-50,131.61,-2173.59,1423.99,0.24
1489,002002,鸿达兴业,2017-09-30,1,-153,0.30,-4987.88,2.33,0.00
1490,002001,新和成,2017-09-30,49,-139,4982.90,1287.53,127412.82,4.58
1491,001979,招商蛇口,2017-09-30,51,-445,5475.42,-18589.12,100090.76,2.88
1492,00177,江苏宁沪高速公路,2017-09-30,2,0,48.40,30.20,491.84,0.01
1493,000999,华润三九,2017-09-30,15,-292,1059.10,-6353.00,29580.67,1.08
1494,000998,隆平高科,2017-09-30,83,-144,7115.24,-4873.62,184996.17,7.14
1495,000997,新大陆,2017-09-30,20,-242,2214.24,-6479.52,49931.14,2.37
1496,000988,华工科技,2017-09-30,11,-107,2038.22,-1316.26,34405.15,2.29
1497,000985,大庆华科,2017-09-30,1,-23,6.32,-632.27,159.52,0.05
1498,000983,西山煤电,2017-09-30,35,-307,9300.84,-23677.07,95891.63,2.95
1499,000980,众泰汽车,2017-09-30,15,-21,947.29,-1777.50,12368.40,1.79
1500,000979,中弘股份,2017-09-30,1,-80,54.07,-7894.88,106.51,0.01
1501,000977,浪潮信息,2017-09-30,13,-163,611.87,-914.77,11741.86,0.48
1502,000976,华铁股份,2017-09-30,4,-32,195.84,-853.36,1821.29,0.33
1503,000975,银泰资源,2017-09-30,3,-83,1310.96,-3955.08,18287.91,1.27
1504,000971,高升控股,2017-09-30,5,-25,249.97,-649.81,4167.01,0.86
1505,000970,中科三环,2017-09-30,14,-140,1215.67,-7590.85,21772.74,1.14
1506,000968,蓝焰控股,2017-09-30,44,-32,7429.97,-6057.63,124303.48,28.61
1507,000967,盈峰环境,2017-09-30,7,-64,3070.61,-7514.64,29324.34,4.13
1508,000966,中邮核心科技创新灵活配置混合,2017-09-30,1,-6,30.00,-347.94,138.90,7.32
1509,000966,长源电力,2017-09-30,1,-6,30.00,-347.94,138.90,0.03
1510,000963,华东医药,2017-09-30,115,-419,7593.14,-5927.04,372595.61,8.75
1511,000960,锡业股份,2017-09-30,16,-132,504.57,-2512.52,7921.80,0.42
1512,000959,首钢股份,2017-09-30,7,-179,1958.48,-6726.46,13533.11,0.66
1513,000957,中通客车,2017-09-30,4,-74,94.58,-1887.41,1417.75,0.20
1514,000951,中国重汽,2017-09-30,22,-62,1115.39,-3141.22,21237.01,1.66
1515,000939,凯迪生态,2017-09-30,6,-78,358.56,-4247.86,2072.48,0.17
1516,000938,紫光股份,2017-09-30,3,-242,95.39,-1205.84,5866.71,0.46
1517,000937,冀中能源,2017-09-30,7,-124,1910.71,-10935.11,13069.28,0.66
1518,000933,神火股份,2017-09-30,33,-44,7244.97,1544.83,82375.31,3.81
1519,000932,*ST华菱,2017-09-30,51,45,16054.60,16024.38,143688.65,5.32
1520,000930,中粮生化,2017-09-30,4,-109,289.02,-3415.79,4002.88,0.30
1521,000928,中钢国际,2017-09-30,1,-113,31.49,-8386.95,258.85,0.04
1522,000927,一汽夏利,2017-09-30,1,-10,100.00,-914.99,578.00,0.06
1523,000926,福星股份,2017-09-30,2,-133,11.14,-2431.72,138.02,0.01
1524,000925,众合科技,2017-09-30,4,-41,860.43,-1363.28,15014.55,2.81
1525,000923,河北宣工,2017-09-30,5,-3,105.04,-88.41,2938.94,0.53
1526,000923,中邮现金驿站货币C,2017-09-30,5,-3,105.04,-88.41,2938.94,25.62
1527,000921,海信科龙,2017-09-30,25,-243,4850.77,-12564.80,64272.64,5.38
1528,000921,中邮现金驿站货币A,2017-09-30,25,-243,4850.77,-12564.80,64272.64,1183.11
1529,000919,金陵药业,2017-09-30,2,-56,2167.71,-2984.21,22609.26,4.30
1530,000915,山大华特,2017-09-30,23,-161,2384.21,-6848.39,82160.00,10.21
1531,000910,大亚圣象,2017-09-30,45,-126,6671.13,-8025.95,139293.22,12.62
1532,000909,数源科技,2017-09-30,2,-17,79.91,-298.73,1036.49,0.27
1533,000903,云内动力,2017-09-30,2,-83,2625.77,-7227.25,10640.98,1.66
1534,000902,新洋丰,2017-09-30,6,-50,628.67,-1371.78,6355.86,0.51
1535,000901,航天科技,2017-09-30,15,-81,3702.39,-6655.15,105078.84,11.44
1536,000900,现代投资,2017-09-30,6,-74,595.89,-1599.81,3605.13,0.39
1537,000898,鞍钢股份,2017-09-30,9,-112,3445.52,-5434.44,22568.14,0.56
1538,000897,津滨发展,2017-09-30,1,-45,25.00,-1242.75,105.50,0.02
1539,000895,双汇发展,2017-09-30,137,-407,11682.86,-8810.63,290903.33,3.54
1540,000889,茂业通信,2017-09-30,1,-16,8.51,-49.55,134.71,0.02
1541,000888,峨眉山A,2017-09-30,12,-274,1680.34,-8826.06,19340.68,3.19
1542,000887,中鼎股份,2017-09-30,17,-43,637.87,-1461.18,13299.65,0.52
1543,000886,海南高速,2017-09-30,6,-15,208.63,-2012.76,1408.28,0.22
1544,000885,同力水泥,2017-09-30,1,-11,400.00,-55.71,6844.00,0.94
1545,000883,湖北能源,2017-09-30,6,-85,558.45,-5562.82,2781.10,0.10
1546,000881,中广核技,2017-09-30,1,-22,63.00,-651.13,1016.19,0.20
1547,000878,云南铜业,2017-09-30,4,-137,546.04,-4001.32,7950.27,0.39
1548,000876,新希望,2017-09-30,13,-313,1090.61,-15520.04,8037.79,0.26
1549,000875,吉电股份,2017-09-30,2,-39,2232.14,-5326.69,11049.11,1.72
1550,000869,张裕A,2017-09-30,2,-59,166.88,-368.60,6258.00,0.37
1551,000862,银星能源,2017-09-30,6,-14,2584.89,-3169.03,19518.25,7.73
1552,000860,顺鑫农业,2017-09-30,18,-158,4958.96,-1472.87,97840.21,8.69
1553,000858,五粮液,2017-09-30,616,-400,45439.58,-3700.48,2602779.22,11.97
1554,000851,高鸿股份,2017-09-30,3,-24,265.17,-141.61,3078.59,0.46
1555,000848,承德露露,2017-09-30,16,-112,6172.79,427.92,62221.69,6.31
1556,000839,中信国安,2017-09-30,18,-177,1196.82,-5431.86,13404.43,0.31
1557,000838,财信发展,2017-09-30,6,-15,514.33,-139.94,3728.89,0.81
1558,000836,鑫茂科技,2017-09-30,6,-10,171.85,-20.97,1039.69,0.15
1559,000835,长城动漫,2017-09-30,2,-2,143.02,73.06,1355.83,0.47
1560,000831,五矿稀土,2017-09-30,4,1,213.78,145.00,3161.81,0.22
1561,000830,鲁西化工,2017-09-30,45,-116,5232.61,-4588.05,58186.61,3.57
1562,000829,天音控股,2017-09-30,6,-66,313.98,-552.02,3202.63,0.33
1563,000828,东莞控股,2017-09-30,2,-56,52.48,-588.41,666.50,0.05
1564,000826,启迪桑德,2017-09-30,36,-277,2520.65,-4313.65,90617.23,2.95
1565,000825,太钢不锈,2017-09-30,15,-101,2377.45,-3271.28,12006.11,0.42
1566,000823,超声电子,2017-09-30,20,-82,5482.35,-4868.65,84044.49,10.21
1567,000822,山东海化,2017-09-30,3,-34,27.02,-1088.48,321.54,0.03
1568,000821,京山轻机,2017-09-30,3,-47,683.43,-4022.76,8829.95,1.98
1569,000820,神雾节能,2017-09-30,11,-80,2489.92,-3744.91,76863.24,8.66
1570,000813,德展健康,2017-09-30,5,-23,139.83,-711.16,1100.46,0.14
1571,000811,冰轮环境,2017-09-30,4,-45,2043.39,-4104.45,19350.87,3.38
1572,000807,云铝股份,2017-09-30,58,-104,11461.74,-11420.56,155480.51,6.66
1573,000806,银河生物,2017-09-30,3,-45,0.87,-534.45,9.40,0.00
1574,000800,一汽轿车,2017-09-30,31,-130,1975.86,-7163.44,27187.78,1.40
1575,000799,酒鬼酒,2017-09-30,7,-39,109.37,-3945.84,3101.73,0.49
1576,000797,中国武夷,2017-09-30,3,-23,217.00,-223.35,2810.15,0.25
1577,000796,凯撒旅游,2017-09-30,4,-45,77.90,-727.95,1235.49,0.32
1578,000793,华闻传媒,2017-09-30,13,-174,839.47,-5737.63,8461.82,0.46
1579,000792,盐湖股份,2017-09-30,26,-141,387.90,-2138.17,7339.05,0.14
1580,000789,万年青,2017-09-30,4,-67,161.55,-1767.09,1387.71,0.26
1581,000786,北新建材,2017-09-30,77,-194,13461.38,-15778.32,231401.17,9.52
1582,000786,华融现金增利货币B,2017-09-30,77,-194,13461.38,-15778.32,231401.17,0.00
1583,000783,长江证券,2017-09-30,24,-285,1317.51,-37793.62,12832.52,0.24
1584,000782,美达股份,2017-09-30,2,-14,101.02,-14.94,1001.11,0.23
1585,000779,三毛派神,2017-09-30,2,-12,136.94,-232.32,2052.72,0.73
1586,000778,新兴铸管,2017-09-30,12,-123,7255.90,-11031.86,42398.66,1.99
1587,000776,广发证券,2017-09-30,218,-246,32299.19,-12758.49,613038.70,5.46
1588,000768,中航飞机,2017-09-30,40,-250,30102.00,-13308.48,578861.37,10.87
1589,000766,通化金马,2017-09-30,2,-63,2.30,-1550.99,32.18,0.01
1590,000762,西藏矿业,2017-09-30,3,-76,152.15,-1724.38,3024.66,0.32
1591,000761,本钢板材,2017-09-30,1,-154,10.63,-7248.51,64.42,0.00
1592,000760,斯太尔,2017-09-30,2,-8,559.66,-74.18,5339.20,0.86
1593,000758,中色股份,2017-09-30,1,-119,18.89,-7728.96,140.35,0.01
1594,000756,新华制药,2017-09-30,3,-54,285.70,-3734.02,4414.00,0.93
1595,000751,锌业股份,2017-09-30,2,-22,199.06,-892.54,1228.20,0.14
1596,000750,国海证券,2017-09-30,1,-230,76.86,-31836.45,451.96,0.02
1597,000739,普洛药业,2017-09-30,14,-66,6004.40,-4260.17,43651.98,5.24
1598,000738,航发控制,2017-09-30,4,-165,4036.52,-8707.37,80609.34,3.52
1599,000735,罗牛山,2017-09-30,3,-43,123.82,-1827.09,902.65,0.12
1600,000732,泰禾集团,2017-09-30,12,-173,721.94,-2443.13,12727.84,0.58
1601,000731,四川美丰,2017-09-30,2,-9,635.36,177.37,5349.70,1.07
1602,000729,燕京啤酒,2017-09-30,5,-162,565.96,-9149.30,3644.78,0.23
1603,000728,国元证券,2017-09-30,13,-291,349.24,-22422.30,4920.73,0.12
1604,000727,华东科技,2017-09-30,1,-69,119.34,-3434.92,336.54,0.05
1605,000726,鲁泰A,2017-09-30,8,-161,1316.61,-4769.03,15707.19,2.34
1606,000725,京东方A,2017-09-30,293,-225,122614.86,3249.99,539505.40,3.62
1607,000723,美锦能源,2017-09-30,6,-12,1685.40,-1290.28,15033.78,1.56
1608,000718,苏宁环球,2017-09-30,2,-192,1840.46,-6452.45,10104.10,0.61
1609,000717,韶钢松山,2017-09-30,12,1,1502.29,1229.99,12363.85,0.62
1610,000716,黑芝麻,2017-09-30,1,-22,24.65,-2001.50,155.54,0.04
1611,000711,京蓝科技,2017-09-30,11,-40,5179.35,-5963.10,74116.51,15.35
1612,000709,河钢股份,2017-09-30,17,-226,3440.11,-16281.88,15136.46,0.32
1613,000708,大冶特钢,2017-09-30,2,-30,140.42,-265.11,1927.97,0.31
1614,000700,模塑科技,2017-09-30,6,-26,104.34,-5348.63,736.64,0.15
1615,000697,炼石有色,2017-09-30,4,-75,291.93,-1048.58,7619.41,0.52
1616,000693,*ST华泽,2017-09-30,34,-40,598.01,-333.81,8712.57,2.16
1617,000690,宝新能源,2017-09-30,12,-103,441.85,-8820.00,3517.15,0.21
1618,000688,建新矿业,2017-09-30,6,-41,534.79,-1548.24,5855.95,0.47
1619,000687,华讯方舟,2017-09-30,2,-56,0.46,-5789.76,6.66,0.00
1620,000686,东北证券,2017-09-30,1,-231,69.47,-15034.87,715.54,0.03
1621,000685,中山公用,2017-09-30,4,-172,1033.92,-2764.09,11156.01,0.97
1622,000681,视觉中国,2017-09-30,13,-90,519.63,-2885.65,9472.90,1.86
1623,000671,阳光城,2017-09-30,46,-177,3824.31,-7628.84,26770.17,1.16
1624,000669,金鸿控股,2017-09-30,5,-64,880.02,-2657.75,14018.65,1.81
1625,000667,美好置业,2017-09-30,3,-73,73.59,-2752.52,248.00,0.03
1626,000666,经纬纺机,2017-09-30,19,-92,2321.27,-3363.37,47121.83,7.90
1627,000665,湖北广电,2017-09-30,1,-33,9.41,-426.41,112.36,0.02
1628,000662,天夏智慧,2017-09-30,10,-31,2302.80,-395.00,44144.68,8.00
1629,000661,长春高新,2017-09-30,149,-175,3653.96,-1247.09,542796.29,21.48
1630,000652,泰达股份,2017-09-30,8,-37,582.10,-700.53,2974.54,0.40
1631,000651,格力电器,2017-09-30,580,-588,50686.24,-23792.73,1921008.50,8.43
1632,000639,西王食品,2017-09-30,22,-58,6174.29,-318.77,131203.60,16.39
1633,000636,风华高科,2017-09-30,8,-100,556.04,-4998.75,5265.68,0.68
1634,000631,顺发恒业,2017-09-30,2,-18,5725.17,236.50,22900.69,2.35
1635,000630,铜陵有色,2017-09-30,6,-254,4259.68,-24498.36,12864.23,0.45
1636,000629,*ST钒钛,2017-09-30,1,-8,6.32,-700.55,21.11,0.00
1637,000627,天茂集团,2017-09-30,6,-127,180.28,-2622.14,1595.46,0.13
1638,000625,长安汽车,2017-09-30,37,-405,2333.03,-16552.69,33059.06,0.62
1639,000623,吉林敖东,2017-09-30,16,-231,453.99,-3523.53,10191.98,0.41
1640,000615,京汉股份,2017-09-30,1,-28,25.21,-379.81,340.33,0.07
1641,000612,焦作万方,2017-09-30,4,-71,296.11,-1396.70,3129.88,0.30
1642,000606,神州易桥,2017-09-30,3,-13,1300.30,-1692.50,13224.08,2.75
1643,000601,韶能股份,2017-09-30,2,-62,92.22,-1561.98,690.73,0.09
1644,000600,建投能源,2017-09-30,1,-62,34.00,-1173.29,390.32,0.03
1645,000598,兴蓉环境,2017-09-30,1,-143,37.26,-5827.76,213.11,0.01
1646,000597,东北制药,2017-09-30,4,-74,425.09,-3306.21,4795.01,0.90
1647,000596,古井贡酒,2017-09-30,45,-234,2936.26,-2815.96,181695.49,7.65
1648,000592,平潭发展,2017-09-30,4,-53,25.83,-1303.95,148.53,0.01
1649,000591,太阳能,2017-09-30,6,-8,5282.02,3018.97,32220.30,2.86
1650,000590,启迪古汉,2017-09-30,2,-20,635.05,-2896.03,10154.48,2.84
1651,000581,威孚高科,2017-09-30,29,-274,1542.77,-6700.36,37643.53,1.84
1652,000571,新大洲A,2017-09-30,3,-21,90.25,-3389.51,654.33,0.11
1653,000571,中邮双动力混合,2017-09-30,3,-21,90.25,-3389.51,654.33,22.01
1654,000568,泸州老窖,2017-09-30,327,-385,24365.25,-4753.21,1355962.46,17.38
1655,000567,海德股份,2017-09-30,17,-23,2028.19,-704.61,63543.22,13.49
1656,000566,海南海药,2017-09-30,4,-70,702.59,-2039.62,9140.65,0.64
1657,000561,烽火电子,2017-09-30,2,-57,0.60,-7584.78,6.83,0.00
1658,000559,万向钱潮,2017-09-30,3,-163,1891.86,-4857.30,22891.51,0.69
1659,000558,莱茵体育,2017-09-30,3,-29,406.49,-868.48,2646.28,0.32
1660,000555,神州信息,2017-09-30,4,-119,401.29,-1698.77,6726.94,0.45
1661,000552,靖远煤电,2017-09-30,2,-74,55.56,-8750.19,224.46,0.04
1662,000550,江铃汽车,2017-09-30,19,-82,1575.53,-1065.03,32597.77,3.04
1663,000547,航天发展,2017-09-30,7,-122,8933.66,-18462.93,106935.91,8.80
1664,000546,金圆股份,2017-09-30,9,-11,850.58,776.40,11874.08,2.57
1665,000544,中原环保,2017-09-30,1,-6,499.05,-208.91,8384.05,1.44
1666,000543,皖能电力,2017-09-30,4,-126,126.37,-9135.90,698.82,0.07
1667,000541,佛山照明,2017-09-30,8,-129,197.00,-3236.08,1780.86,0.20
1668,000540,中天金融,2017-09-30,17,-258,1487.71,-11083.69,11220.47,0.37
1669,000539,粤电力A,2017-09-30,3,-70,611.22,-1830.69,3172.23,0.24
1670,000538,云南白药,2017-09-30,123,-440,3886.82,-4138.82,352534.59,3.73
1671,000537,广宇发展,2017-09-30,13,-20,576.82,-1523.48,7671.70,1.42
1672,000530,大冷股份,2017-09-30,13,-36,2646.57,-3651.18,19319.93,4.48
1673,000529,广弘控股,2017-09-30,1,-19,335.64,-341.13,2742.14,0.59
1674,000528,柳工,2017-09-30,30,-141,3536.43,-6105.60,31474.21,3.14
1675,000525,红太阳,2017-09-30,5,-57,1536.00,-1740.93,33607.58,3.03
1676,000524,岭南控股,2017-09-30,2,-13,79.21,-45.51,1043.94,0.29
1677,000521,美菱电器,2017-09-30,4,-67,1389.84,-3386.11,8104.12,1.72
1678,000519,中兵红箭,2017-09-30,8,-73,2017.07,-7879.51,20695.12,3.46
1679,000517,荣安地产,2017-09-30,2,-96,254.53,-4014.35,1076.66,0.08
1680,000516,国际医学,2017-09-30,8,-34,2035.84,-370.04,10403.13,1.03
