,code,name,date,nums,nlast,count,clast,amount,ratio
694,600178,东安动力,2017-06-30,16,13,1015.90,979.66,9732.35,2.20
695,600177,雅戈尔,2017-06-30,241,228,6256.03,4963.24,63311.00,1.75
696,600176,中国巨石,2017-06-30,307,289,42431.16,39422.91,465894.15,14.54
697,600173,卧龙地产,2017-06-30,11,9,156.00,45.92,1037.42,0.22
698,600172,黄河旋风,2017-06-30,51,40,4680.89,1466.95,38523.76,4.00
699,600171,上海贝岭,2017-06-30,62,61,562.20,561.88,5717.59,0.83
700,600170,上海建工,2017-06-30,198,184,30649.89,18270.23,117082.59,3.61
701,600169,太原重工,2017-06-30,82,57,8579.39,5077.33,33116.44,3.54
702,600168,武汉控股,2017-06-30,27,26,1172.15,-228.60,10561.04,1.65
703,600167,联美控股,2017-06-30,51,49,1970.30,1724.20,40452.98,9.34
704,600166,福田汽车,2017-06-30,128,87,22295.90,-8111.25,63320.37,3.34
705,600165,新日恒力,2017-06-30,23,22,963.76,950.18,14522.34,1.41
706,600162,香江控股,2017-06-30,19,18,1112.28,861.02,3993.07,0.63
707,600161,天坛生物,2017-06-30,141,132,3396.39,3109.40,131814.00,5.07
708,600160,巨化股份,2017-06-30,125,117,4634.83,3799.98,55757.03,2.27
709,600158,中体产业,2017-06-30,67,64,1012.69,773.92,17316.99,1.54
710,600157,永泰能源,2017-06-30,185,173,20103.42,2453.22,71769.20,3.45
711,600155,宝硕股份,2017-06-30,8,-7,12.36,-2754.82,182.73,0.01
712,600153,建发股份,2017-06-30,445,401,23526.07,16994.00,304192.04,8.30
713,600151,航天机电,2017-06-30,137,107,21570.57,18054.70,177525.80,15.53
714,600150,中国船舶,2017-06-30,175,151,8791.92,1915.47,201071.18,6.38
715,600146,商赢环球,2017-06-30,60,34,3177.59,1172.22,103760.63,15.89
716,600143,金发科技,2017-06-30,80,61,15734.01,6638.22,94876.07,6.15
717,600141,兴发集团,2017-06-30,73,72,1133.98,1129.10,14027.30,2.26
718,600138,中青旅,2017-06-30,270,216,8409.56,4962.26,177105.36,11.62
719,600136,当代明诚,2017-06-30,75,69,3523.08,3426.15,55538.00,12.83
720,600132,重庆啤酒,2017-06-30,67,61,1711.92,1344.72,39904.92,3.54
721,600128,弘业股份,2017-06-30,13,12,125.25,86.93,1364.00,0.51
722,600126,杭钢股份,2017-06-30,54,52,562.71,483.23,3860.17,0.61
723,600125,铁龙物流,2017-06-30,87,82,7327.28,6230.37,65652.43,5.61
724,600123,兰花科创,2017-06-30,71,56,5559.39,387.08,42362.58,4.87
725,600122,宏图高科,2017-06-30,94,85,4719.10,3002.57,52382.03,4.09
726,600118,中国卫星,2017-06-30,250,213,18851.51,2159.94,524825.97,15.94
727,600117,西宁特钢,2017-06-30,19,13,2851.61,94.32,14372.10,3.85
728,600116,三峡水利,2017-06-30,146,115,19600.68,14473.63,219723.61,22.07
729,600115,东方航空,2017-06-30,281,260,25731.26,20193.71,174972.58,2.62
730,600114,东睦股份,2017-06-30,100,73,8945.57,2858.29,156547.53,23.13
731,600111,北方稀土,2017-06-30,261,244,6269.53,4006.60,71033.76,1.73
732,600110,诺德股份,2017-06-30,201,136,26574.16,13640.80,374429.88,23.10
733,600109,国金证券,2017-06-30,356,282,31954.61,18169.83,374507.99,10.57
734,600108,亚盛集团,2017-06-30,79,77,6521.95,6461.95,28109.62,3.35
735,600105,永鼎股份,2017-06-30,50,46,1175.13,1038.38,9483.27,1.54
736,600104,上汽集团,2017-06-30,939,631,50159.61,20047.95,1557455.75,4.55
737,600100,同方股份,2017-06-30,267,249,6331.06,5891.72,89459.47,2.88
738,600096,云天化,2017-06-30,53,49,2161.39,805.62,15994.28,1.93
739,600095,哈高科,2017-06-30,6,0,646.96,73.54,5557.36,1.79
740,600094,大名城,2017-06-30,84,78,2643.50,1392.24,20275.62,1.16
741,600093,易见股份,2017-06-30,53,46,3072.87,2273.71,41268.61,9.53
742,600089,特变电工,2017-06-30,429,324,39022.97,14528.69,403107.27,10.51
743,600085,同仁堂,2017-06-30,272,227,6428.85,3450.86,224752.76,4.69
744,600083,博信股份,2017-06-30,2,0,5.66,-304.34,74.71,0.02
745,600082,海泰发展,2017-06-30,7,3,39.28,-420.69,249.04,0.06
746,600081,东风科技,2017-06-30,63,62,1087.61,1085.62,13540.79,3.47
747,600080,金花股份,2017-06-30,11,10,236.46,230.46,2383.51,0.77
748,600079,人福医药,2017-06-30,312,197,16931.11,2732.26,332188.38,16.01
749,600077,宋都股份,2017-06-30,18,17,691.83,661.83,2760.40,0.52
750,600076,康欣新材,2017-06-30,38,30,1146.77,824.20,10286.53,1.52
751,600075,新疆天业,2017-06-30,45,44,2112.42,1271.86,18326.12,2.54
752,600074,保千里,2017-06-30,136,132,5726.48,3240.38,73356.26,5.58
753,600073,上海梅林,2017-06-30,134,131,3167.32,2904.10,30247.94,3.38
754,600072,中船科技,2017-06-30,41,28,4585.98,2971.84,75207.16,14.80
755,600071,凤凰光学,2017-06-30,11,8,354.34,145.01,8032.93,1.49
756,600070,浙江富润,2017-06-30,16,15,1849.09,1730.89,21967.15,5.19
757,600068,葛洲坝,2017-06-30,639,429,62654.80,24507.65,704239.96,13.61
758,600067,冠城大通,2017-06-30,81,77,3683.66,3507.08,25306.74,2.47
759,600066,宇通客车,2017-06-30,458,351,21396.66,12560.44,470084.57,11.24
760,600064,南京高科,2017-06-30,134,131,2976.34,2942.37,44942.76,3.85
761,600063,皖维高新,2017-06-30,25,24,9906.67,9755.91,40914.56,6.52
762,600062,华润双鹤,2017-06-30,221,187,12742.54,5945.11,349527.83,18.57
763,600061,国投安信,2017-06-30,233,230,14497.90,14126.32,225442.42,7.39
764,600060,海信电器,2017-06-30,263,235,15707.88,12152.20,238288.49,12.00
765,600057,象屿股份,2017-06-30,87,80,3336.74,2759.58,33934.60,2.88
766,600056,中国医药,2017-06-30,376,267,20818.83,8239.17,540248.52,20.57
767,600055,万东医疗,2017-06-30,36,26,3367.62,1456.47,42432.04,6.95
768,600054,黄山旅游,2017-06-30,136,113,5642.39,3517.38,96484.81,10.99
769,600053,九鼎投资,2017-06-30,112,107,511.00,509.73,17864.42,1.18
770,600050,中国联通,2017-06-30,331,286,52245.74,24158.21,369798.63,2.46
771,600048,保利地产,2017-06-30,762,656,75675.55,40394.10,754485.22,6.45
772,600039,四川路桥,2017-06-30,135,119,7879.56,3976.09,32778.96,2.61
773,600038,中直股份,2017-06-30,333,267,11522.80,4220.23,527398.68,19.55
774,600037,歌华有线,2017-06-30,228,220,5890.17,4564.20,85760.88,5.04
775,600036,招商银行,2017-06-30,856,499,107468.95,31779.84,2569582.70,5.21
776,600035,楚天高速,2017-06-30,96,91,11995.02,4310.58,66092.58,8.25
777,600033,福建高速,2017-06-30,86,69,8139.31,6702.28,31010.79,2.97
778,600031,三一重工,2017-06-30,379,352,38736.61,28448.38,314928.62,5.10
779,600030,中信证券,2017-06-30,732,552,126096.14,32618.19,2146156.27,12.85
780,600029,南方航空,2017-06-30,548,473,58195.05,40234.36,506296.97,8.29
781,600028,中国石化,2017-06-30,780,506,135758.20,27051.81,805046.10,1.42
782,600027,华电国际,2017-06-30,174,153,33978.43,30785.28,164115.80,5.01
783,600026,中远海能,2017-06-30,128,123,6977.68,6772.34,46261.99,2.55
784,600023,浙能电力,2017-06-30,261,242,22566.90,20880.88,123215.29,1.66
785,600022,山东钢铁,2017-06-30,79,69,9134.36,3170.72,18816.79,0.85
786,600021,上海电力,2017-06-30,223,222,11588.15,11486.25,140100.77,5.42
787,600020,中原高速,2017-06-30,44,43,1811.22,1783.97,9128.56,0.81
788,600019,宝钢股份,2017-06-30,489,423,67425.25,38268.80,452423.42,3.05
789,600018,上港集团,2017-06-30,298,265,38718.06,15366.09,245472.49,1.70
790,600017,日照港,2017-06-30,70,69,3432.25,3414.32,15445.11,1.12
791,600016,民生银行,2017-06-30,538,282,145869.64,16390.47,1199048.40,4.94
792,600015,华夏银行,2017-06-30,543,442,70097.54,50527.93,646299.30,5.47
793,600011,华能国际,2017-06-30,187,170,28968.82,27051.88,212631.17,2.76
794,600010,包钢股份,2017-06-30,223,206,39189.63,24181.25,85825.29,1.78
795,600009,上海机场,2017-06-30,378,303,12888.25,8888.45,480860.47,11.79
796,600008,首创股份,2017-06-30,170,169,12684.73,12628.56,83465.55,2.63
797,600007,中国国贸,2017-06-30,28,24,3179.11,2090.80,66157.35,3.16
798,600006,东风汽车,2017-06-30,66,65,2839.10,983.40,16608.72,1.42
799,600004,白云机场,2017-06-30,224,186,9258.38,8057.16,170909.78,4.47
800,600000,浦发银行,2017-06-30,521,329,80730.14,25766.17,1021236.26,2.87
801,300635,达安股份,2017-06-30,40,36,3.62,3.24,114.99,0.11
802,300633,开立医疗,2017-06-30,49,47,10.29,9.82,191.51,0.26
803,300632,光莆股份,2017-06-30,50,48,133.50,133.25,3217.40,4.61
804,300630,普利制药,2017-06-30,72,69,1082.20,1081.76,39067.54,35.45
805,300628,亿联网络,2017-06-30,68,67,283.98,283.93,86318.53,7.61
806,300627,华测导航,2017-06-30,40,23,19.92,17.45,928.33,0.67
807,300626,华瑞股份,2017-06-30,33,30,3.33,2.96,96.73,0.13
808,300625,三雄极光,2017-06-30,42,29,40.54,36.11,1329.63,0.58
809,300623,捷捷微电,2017-06-30,54,30,212.25,209.70,14263.44,8.99
810,300622,博士眼镜,2017-06-30,37,27,4.37,3.09,132.86,0.20
811,300621,维业股份,2017-06-30,42,24,6.64,3.48,143.02,0.20
812,300620,光库科技,2017-06-30,40,34,3.75,3.16,129.66,0.17
813,300618,寒锐钴业,2017-06-30,46,-19,34.35,23.95,3239.27,1.15
814,300616,尚品宅配,2017-06-30,95,86,904.25,902.57,122579.59,33.49
815,300612,宣亚国际,2017-06-30,18,11,1033.39,872.86,62767.69,38.27
816,300603,立昂技术,2017-06-30,55,54,794.54,794.54,26045.10,30.92
817,300600,瑞特股份,2017-06-30,44,41,568.59,229.16,31670.25,22.74
818,300597,吉大通信,2017-06-30,53,51,63.11,62.58,1083.04,1.05
819,300591,万里马,2017-06-30,31,29,7.95,7.47,108.93,0.10
820,300590,移为通信,2017-06-30,8,6,272.27,263.12,7642.62,6.81
821,300588,熙菱信息,2017-06-30,59,57,812.65,732.05,28272.23,32.51
822,300580,贝斯特,2017-06-30,27,25,81.93,81.44,1851.70,1.64
823,300577,开润股份,2017-06-30,34,30,754.25,653.19,42675.19,25.14
824,300575,中旗股份,2017-06-30,5,3,175.58,172.24,10543.80,9.57
825,300571,平治信息,2017-06-30,31,29,291.96,280.62,40483.71,14.60
826,300568,星源材质,2017-06-30,90,80,1740.67,1268.99,73891.48,36.26
827,300567,精测电子,2017-06-30,56,50,804.30,369.20,64288.10,40.22
828,300566,激智科技,2017-06-30,7,6,275.31,115.31,8785.04,3.11
829,300562,乐心医疗,2017-06-30,10,9,39.99,39.94,1120.12,0.39
830,300558,贝达药业,2017-06-30,62,60,221.41,156.43,13204.95,1.30
831,300556,丝路视觉,2017-06-30,13,11,149.25,-59.24,4876.07,1.92
832,300545,联得装备,2017-06-30,54,46,719.13,593.50,51993.17,28.71
833,300537,广信材料,2017-06-30,32,30,488.59,482.49,10074.78,6.77
834,300531,优博讯,2017-06-30,21,20,74.95,74.92,1585.87,0.61
835,300526,中潜股份,2017-06-30,33,25,237.51,32.19,7412.63,3.97
836,300522,世名科技,2017-06-30,7,6,0.46,-30.74,28.59,0.01
837,300521,爱司凯,2017-06-30,8,6,333.53,281.94,17383.64,3.52
838,300519,新光药业,2017-06-30,18,16,17.15,16.31,1084.75,0.17
839,300516,久之洋,2017-06-30,35,34,112.81,112.67,7162.52,2.40
840,300515,三德科技,2017-06-30,6,5,1.71,1.58,30.36,0.01
841,300512,中亚股份,2017-06-30,26,25,52.14,51.76,1057.34,0.67
842,300508,维宏股份,2017-06-30,34,13,39.83,18.97,2764.23,2.41
843,300503,昊志机电,2017-06-30,7,5,920.36,729.45,16575.65,8.84
844,300500,启迪设计,2017-06-30,9,7,112.11,105.90,3815.16,3.26
845,300498,温氏股份,2017-06-30,152,79,14254.45,2082.15,334124.39,3.31
846,300497,富祥股份,2017-06-30,37,36,213.58,199.19,11275.07,3.30
847,300496,中科创达,2017-06-30,80,74,1002.12,901.17,28359.94,4.15
848,300495,美尚生态,2017-06-30,34,32,712.42,694.56,10643.54,2.70
849,300493,润欣科技,2017-06-30,13,11,299.44,287.91,3865.79,1.94
850,300492,山鼎设计,2017-06-30,6,3,84.83,29.30,3904.96,3.43
851,300486,东杰智能,2017-06-30,31,27,346.37,327.45,7838.30,3.87
852,300485,赛升药业,2017-06-30,23,22,295.73,295.27,9693.90,3.50
853,300482,万孚生物,2017-06-30,45,33,724.45,260.43,51211.62,6.83
854,300479,神思电子,2017-06-30,8,6,42.63,10.31,910.94,0.48
855,300478,杭州高新,2017-06-30,12,11,45.32,44.94,2403.28,1.88
856,300476,胜宏科技,2017-06-30,97,81,7742.73,3448.36,182960.70,41.18
857,300475,聚隆科技,2017-06-30,1,-3,6.84,-22.30,121.20,0.09
858,300473,德尔股份,2017-06-30,48,43,764.03,434.18,36367.69,16.34
859,300472,新元科技,2017-06-30,20,7,84.04,-136.41,2294.43,2.45
860,300471,厚普股份,2017-06-30,29,26,1300.40,1097.40,19779.15,5.80
861,300470,日机密封,2017-06-30,14,10,346.56,164.36,11848.96,4.64
862,300468,四方精创,2017-06-30,29,28,121.26,105.91,5406.85,1.81
863,300467,迅游科技,2017-06-30,29,23,1049.34,154.00,43369.24,10.16
864,300464,星徽精密,2017-06-30,7,5,155.81,127.68,1942.95,1.54
865,300463,迈克生物,2017-06-30,119,107,5497.84,4830.38,140194.86,16.12
866,300462,华铭智能,2017-06-30,21,17,182.59,75.66,6679.48,3.32
867,300461,田中精机,2017-06-30,11,9,72.63,58.32,4685.10,3.08
868,300460,惠伦晶体,2017-06-30,5,3,68.77,13.28,1193.17,0.72
869,300459,金科文化,2017-06-30,29,19,1402.02,801.96,17385.00,2.68
870,300458,全志科技,2017-06-30,95,88,2899.41,2197.39,76370.44,17.35
871,300456,耐威科技,2017-06-30,52,39,2375.03,675.97,88541.24,31.93
872,300452,山河药辅,2017-06-30,21,19,629.68,300.00,17316.23,14.93
873,300451,创业软件,2017-06-30,43,41,696.42,411.43,21157.13,5.09
874,300450,先导智能,2017-06-30,186,139,7082.09,4228.91,366639.82,41.91
875,300447,全信股份,2017-06-30,40,37,2825.93,2539.53,61577.01,29.95
876,300446,乐凯新材,2017-06-30,12,8,253.98,169.92,8653.24,3.17
877,300445,康斯特,2017-06-30,11,10,72.25,40.29,1600.26,1.74
878,300443,金雷风电,2017-06-30,22,20,110.94,84.72,2376.38,0.86
879,300440,运达科技,2017-06-30,70,68,2430.99,2416.80,31343.86,11.88
880,300439,美康生物,2017-06-30,55,50,1177.16,646.97,25308.98,10.66
881,300438,鹏辉能源,2017-06-30,19,18,471.78,445.48,11888.87,3.72
882,300437,清水源,2017-06-30,5,4,377.90,25.33,6881.49,3.62
883,300436,广生堂,2017-06-30,48,41,564.95,342.31,21247.67,10.09
884,300433,蓝思科技,2017-06-30,178,158,7037.41,4511.24,204718.40,15.56
885,300432,富临精工,2017-06-30,46,42,1530.02,1347.43,36567.56,10.57
886,300430,诚益通,2017-06-30,17,13,445.62,305.22,15525.31,6.74
887,300429,强力新材,2017-06-30,34,26,2315.92,106.06,57689.59,23.07
888,300426,唐德影视,2017-06-30,97,87,3357.03,2587.40,79427.42,22.34
889,300425,环能科技,2017-06-30,7,5,202.81,-92.05,2253.20,1.26
890,300424,航新科技,2017-06-30,86,72,2078.60,1469.84,98047.59,16.18
891,300423,鲁亿通,2017-06-30,13,10,119.35,85.47,4051.96,2.54
892,300422,博世科,2017-06-30,30,25,2929.33,2339.58,46401.79,14.16
893,300421,力星股份,2017-06-30,5,1,488.40,102.15,13367.62,8.07
894,300418,昆仑万维,2017-06-30,199,192,11041.34,5639.06,251097.89,24.47
895,300416,苏试试验,2017-06-30,10,9,834.53,452.33,20838.14,12.98
896,300415,伊之密,2017-06-30,63,51,3176.98,2558.41,45875.59,11.10
897,300410,正业科技,2017-06-30,70,62,976.88,677.87,35265.45,13.83
898,300409,道氏技术,2017-06-30,49,47,1712.16,1540.37,63726.77,12.46
899,300408,三环集团,2017-06-30,220,137,18792.27,7492.11,394449.79,18.42
900,300407,凯发电气,2017-06-30,2,-2,20.05,1.07,394.08,0.11
901,300406,九强生物,2017-06-30,44,41,1761.41,1012.48,28992.79,3.53
902,300404,博济医药,2017-06-30,35,30,717.82,392.80,16560.11,10.88
903,300403,地尔汉宇,2017-06-30,30,27,1801.62,1236.62,32753.45,5.38
904,300401,花园生物,2017-06-30,36,18,1013.22,-86.90,37539.94,5.59
905,300398,飞凯材料,2017-06-30,43,42,2156.85,2156.16,37529.27,5.93
906,300396,迪瑞医疗,2017-06-30,29,27,350.15,333.79,12090.79,2.28
907,300395,菲利华,2017-06-30,32,30,1053.21,1003.21,15429.46,3.59
908,300394,天孚通信,2017-06-30,29,26,506.37,495.59,12957.98,5.43
909,300393,中来股份,2017-06-30,28,23,1348.51,654.68,74181.76,7.52
910,300392,腾信股份,2017-06-30,16,15,25.46,-48.78,391.57,0.15
911,300391,康跃科技,2017-06-30,7,3,141.89,87.82,2233.35,2.30
912,300389,艾比森,2017-06-30,25,22,1191.52,1007.34,17324.74,3.75
913,300387,富邦股份,2017-06-30,22,20,430.17,415.53,8517.46,3.47
914,300384,三联虹普,2017-06-30,15,14,78.55,71.42,2913.29,1.42
915,300383,光环新网,2017-06-30,167,162,10708.61,9095.83,145208.75,7.68
916,300377,赢时胜,2017-06-30,79,69,1589.13,1480.85,18100.23,2.21
917,300376,易事特,2017-06-30,91,80,3641.31,3446.52,33026.67,1.58
918,300375,鹏翎股份,2017-06-30,30,27,421.52,264.55,8333.50,2.27
919,300373,扬杰科技,2017-06-30,74,70,2662.34,2061.33,53622.08,11.40
920,300371,汇中股份,2017-06-30,2,1,0.94,-16.78,25.42,0.02
921,300370,安控科技,2017-06-30,20,10,4388.92,2315.72,21330.15,4.96
922,300369,绿盟科技,2017-06-30,79,69,2112.65,1961.46,23365.85,3.96
923,300367,东方网力,2017-06-30,162,134,17781.23,7514.03,359595.28,23.62
924,300365,恒华科技,2017-06-30,65,48,3584.38,1210.73,127962.22,20.47
925,300364,中文在线,2017-06-30,101,87,6342.87,3071.53,215974.44,14.04
926,300363,博腾股份,2017-06-30,28,25,820.50,522.84,12438.76,1.94
927,300362,天翔环境,2017-06-30,38,36,1291.31,906.57,22016.87,4.22
928,300360,炬华科技,2017-06-30,45,41,1494.64,1173.94,22494.33,4.76
929,300359,全通教育,2017-06-30,59,57,1253.12,1230.52,16378.31,2.32
930,300357,我武生物,2017-06-30,31,26,1147.56,522.60,47279.55,7.10
931,300356,光一科技,2017-06-30,26,21,5218.26,3925.70,45451.00,15.24
932,300355,蒙草生态,2017-06-30,97,88,17175.26,13871.73,184145.50,10.90
933,300351,永贵电器,2017-06-30,63,57,1812.03,884.90,33033.22,4.92
934,300349,金卡智能,2017-06-30,40,33,841.33,404.05,23489.81,4.67
935,300348,长亮科技,2017-06-30,21,20,353.00,340.37,7483.51,1.47
936,300347,泰格医药,2017-06-30,141,126,7019.03,5616.93,169860.42,16.05
937,300346,南大光电,2017-06-30,26,20,1830.47,1562.51,41679.87,11.38
938,300342,天银机电,2017-06-30,75,74,3548.23,3452.48,54146.04,8.70
939,300341,麦迪电气,2017-06-30,30,29,1366.62,1365.20,11821.30,3.68
940,300340,科恒股份,2017-06-30,45,29,2040.90,551.64,84916.02,20.41
941,300338,开元股份,2017-06-30,60,52,3091.52,1863.22,66467.63,12.27
942,300337,银邦股份,2017-06-30,17,14,1963.49,402.36,17416.13,2.39
943,300336,新文化,2017-06-30,121,108,3741.86,2629.03,57849.15,7.42
944,300335,迪森股份,2017-06-30,54,53,6290.22,5290.21,120583.53,17.41
945,300332,天壕环境,2017-06-30,39,30,10074.92,2121.76,101756.65,15.61
946,300330,华虹计通,2017-06-30,8,7,408.62,326.20,5283.42,2.43
947,300329,海伦钢琴,2017-06-30,13,10,1090.42,868.70,12834.21,4.34
948,300327,中颖电子,2017-06-30,44,40,1045.25,680.21,33134.31,5.05
949,300326,凯利泰,2017-06-30,43,39,2464.80,253.66,23144.43,3.78
950,300324,旋极信息,2017-06-30,168,148,10891.60,3023.59,198662.85,11.73
951,300323,华灿光电,2017-06-30,116,104,7612.05,6530.99,105655.30,11.00
952,300322,硕贝德,2017-06-30,51,49,2412.90,2303.11,41067.10,5.93
953,300320,海达股份,2017-06-30,25,24,1169.16,1167.96,17630.95,2.21
954,300319,麦捷科技,2017-06-30,21,14,1245.95,726.67,10877.10,2.41
955,300318,博晖创新,2017-06-30,32,31,2647.59,2639.00,18744.93,4.04
956,300317,珈伟股份,2017-06-30,79,74,1760.30,1273.69,25694.72,3.79
957,300316,晶盛机电,2017-06-30,154,133,9887.59,4152.11,123495.96,10.06
958,300315,掌趣科技,2017-06-30,203,166,13074.17,2929.51,106685.20,4.87
959,300313,天山生物,2017-06-30,10,9,15.19,9.05,199.05,0.08
960,300312,邦讯技术,2017-06-30,31,30,194.10,182.60,2457.34,0.61
961,300311,任子行,2017-06-30,15,14,27.45,26.69,421.36,0.07
962,300310,宜通世纪,2017-06-30,108,88,10949.59,8145.11,144753.56,14.67
963,300309,吉艾科技,2017-06-30,32,29,1548.22,1181.32,31924.34,3.56
964,300308,中际旭创,2017-06-30,74,58,3512.31,1971.76,144461.45,16.26
965,300307,慈星股份,2017-06-30,37,33,1862.47,179.99,18848.20,2.32
966,300306,远方信息,2017-06-30,55,51,1516.99,1357.86,26289.41,7.51
967,300305,裕兴股份,2017-06-30,18,17,1586.11,1411.43,14211.59,6.11
968,300303,聚飞光电,2017-06-30,60,51,6177.27,4526.54,26747.58,4.99
969,300302,同有科技,2017-06-30,97,81,4367.66,2410.36,78661.59,10.60
970,300301,长方集团,2017-06-30,14,12,3372.38,3281.53,21583.22,4.85
971,300299,富春股份,2017-06-30,36,30,130.54,-237.50,2486.74,0.37
972,300298,三诺生物,2017-06-30,37,36,2913.36,2684.57,47470.96,7.19
973,300296,利亚德,2017-06-30,268,206,20472.10,14999.26,383614.99,14.37
974,300295,三六五网,2017-06-30,41,40,181.45,112.94,3394.85,0.94
975,300294,博雅生物,2017-06-30,89,84,1998.10,1911.34,82401.50,5.86
976,300291,华录百纳,2017-06-30,146,131,4014.17,3106.52,78724.57,7.38
977,300290,荣科科技,2017-06-30,12,11,170.49,158.80,1803.83,0.63
978,300289,利德曼,2017-06-30,19,17,288.42,285.28,4799.29,0.74
979,300288,朗玛信息,2017-06-30,27,24,142.11,103.41,3957.88,0.43
980,300287,飞利信,2017-06-30,152,144,13716.52,9132.54,125917.64,10.27
981,300285,国瓷材料,2017-06-30,106,75,15235.20,8249.78,300133.44,29.89
982,300284,苏交科,2017-06-30,103,89,6130.55,5130.99,120649.22,12.14
983,300282,汇冠股份,2017-06-30,30,25,857.13,721.56,18085.43,4.04
984,300281,金明精机,2017-06-30,11,10,841.41,746.08,13529.91,3.46
985,300279,和晶科技,2017-06-30,16,10,1733.88,777.69,24135.64,4.19
986,300276,三丰智能,2017-06-30,8,7,118.37,117.91,1953.16,0.32
987,300275,梅安森,2017-06-30,21,16,2054.34,1593.19,39402.32,12.51
988,300274,阳光电源,2017-06-30,148,146,15147.47,12731.70,167985.39,10.71
989,300273,和佳股份,2017-06-30,106,97,3733.75,2872.23,45402.38,4.76
990,300271,华宇软件,2017-06-30,161,137,17863.13,3866.56,296349.35,28.45
991,300269,联建光电,2017-06-30,79,66,1923.39,1678.23,38525.47,3.92
992,300267,尔康制药,2017-06-30,138,124,20854.70,5550.20,244723.90,11.40
993,300266,兴源环境,2017-06-30,82,73,2412.91,2393.09,74124.67,2.65
994,300263,隆华节能,2017-06-30,6,-2,272.78,-317.22,2247.74,0.36
995,300261,雅本化学,2017-06-30,13,11,2620.97,1031.01,24322.64,5.09
996,300259,新天科技,2017-06-30,6,4,651.21,33.11,6941.92,1.22
997,300258,精锻科技,2017-06-30,76,61,6009.46,3774.95,99216.17,14.84
998,300257,开山股份,2017-06-30,92,84,3509.18,1892.16,73973.42,4.09
999,300255,常山药业,2017-06-30,16,15,109.73,7.52,954.69,0.13
1000,300254,仟源医药,2017-06-30,16,14,886.68,884.74,12599.74,4.60
1001,300253,卫宁健康,2017-06-30,150,143,6937.27,6462.59,54180.08,4.41
1002,300252,金信诺,2017-06-30,87,81,8712.83,5085.54,194877.86,19.60
1003,300251,光线传媒,2017-06-30,250,246,6530.74,6428.00,53486.78,2.23
1004,300250,初灵信息,2017-06-30,20,19,208.63,187.72,3663.62,1.06
1005,300249,依米康,2017-06-30,9,8,746.31,477.51,10149.82,1.81
1006,300246,宝莱特,2017-06-30,45,44,628.16,558.16,17180.23,4.30
1007,300244,迪安诊断,2017-06-30,204,181,6366.81,4083.59,200299.89,12.99
1008,300242,明家联合,2017-06-30,34,33,371.44,326.25,3524.98,0.74
1009,300241,瑞丰光电,2017-06-30,37,33,2255.57,2154.99,28826.14,9.84
1010,300238,冠昊生物,2017-06-30,84,74,2780.78,1959.36,70492.77,14.77
1011,300237,美晨科技,2017-06-30,84,72,2687.94,1227.34,46393.77,4.12
1012,300236,上海新阳,2017-06-30,33,31,340.20,280.49,9586.93,1.76
1013,300233,金城医药,2017-06-30,53,51,898.00,390.05,18849.06,3.55
1014,300232,洲明科技,2017-06-30,118,90,9350.97,5514.97,149615.59,18.20
1015,300231,银信科技,2017-06-30,70,63,3009.40,1890.23,39724.05,8.87
1016,300230,永利股份,2017-06-30,75,71,4107.74,3280.85,67916.58,10.93
1017,300229,拓尔思,2017-06-30,23,21,269.18,-7.21,3329.77,0.60
1018,300228,富瑞特装,2017-06-30,47,40,1085.48,-172.76,12222.46,2.31
1019,300227,光韵达,2017-06-30,26,25,890.37,760.38,19312.19,6.55
1020,300226,上海钢联,2017-06-30,64,63,1953.31,1769.38,72662.98,12.44
1021,300224,正海磁材,2017-06-30,42,33,5297.18,4736.81,47674.62,7.12
1022,300223,北京君正,2017-06-30,30,14,416.05,-382.65,10130.89,2.49
1023,300222,科大智能,2017-06-30,47,44,4131.56,3368.77,93745.05,8.20
1024,300221,银禧科技,2017-06-30,28,27,920.28,870.80,12791.88,2.27
1025,300220,金运激光,2017-06-30,21,20,682.36,575.45,12698.81,5.42
1026,300219,鸿利智汇,2017-06-30,87,74,5741.72,4730.03,76135.18,8.57
1027,300215,电科院,2017-06-30,12,7,1774.98,-64.64,18069.33,2.34
1028,300214,日科化学,2017-06-30,29,24,5108.32,2836.37,34276.82,12.61
1029,300213,佳讯飞鸿,2017-06-30,31,29,1852.35,1486.12,16652.60,3.31
1030,300212,易华录,2017-06-30,71,53,1821.19,592.28,45948.64,5.66
1031,300211,亿通科技,2017-06-30,8,7,280.70,230.93,2526.33,0.93
1032,300210,森远股份,2017-06-30,27,23,1884.71,1218.91,18281.71,4.32
1033,300209,天泽信息,2017-06-30,24,20,781.90,331.40,20973.58,2.89
1034,300207,欣旺达,2017-06-30,204,161,21946.58,11580.53,258750.15,17.25
1035,300206,理邦仪器,2017-06-30,32,31,3182.37,2611.51,27463.81,5.44
1036,300204,舒泰神,2017-06-30,51,49,882.18,535.99,13753.19,1.86
1037,300203,聚光科技,2017-06-30,165,119,7873.59,3908.72,221405.28,17.40
1038,300202,聚龙股份,2017-06-30,107,106,1997.80,1637.80,33003.59,3.64
1039,300200,高盟新材,2017-06-30,17,16,2745.61,2695.61,40250.59,12.85
1040,300199,翰宇药业,2017-06-30,137,132,8774.83,4840.09,134605.88,10.27
1041,300197,铁汉生态,2017-06-30,263,201,26636.42,10467.03,353731.61,18.28
